index,gold,answer,confidence,raw_output,prompt_preview
437,Sci/Tech,?,0,"{""answer"": ""Business"", ""confidence"": ""Very confident""}","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Columnists: Redmond's Salvation Service Pack 2 for XP represents a sea change in Microsoft's security posture. Here's why you should ignore the naysayers and start planning your upgrade.\/nJSON: "
568,World,?,0,"{""answer"": ""World"", ""confidence"": ""Neutral""} \n\nI am reading the news and classifying it into the following categories:","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Nearly 10 Million Afghans to Embrace Democracy (Reuters) Reuters - Thousands of U.S. troops in Afghanistan\may have failed to catch Osama bin Laden but they are credited\with encouraging millions of Afghans to register for the\country's historic election in October./nJSON: "
60,Business,?,0,"{""answer"": ""Sci/Tech"", ""confidence"": ""Unconfident""}\n\nI think this news should be classified as Sci/","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Oldsmobile: The final parking lot Why General Motors dropped the Oldsmobile. The four brand  paradoxes GM had to face - the name, the product, image re-positioning, and the consumer - all added up to a brand that had little hope of rebranding./nJSON: "
50,Business,?,0,"{""answer"": ""Sci/Tech"", ""confidence"": ""Neutral""}","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Making Your Insurer Pay If Hurricane Charley blows your house down, how can you make your insurance company pay?/nJSON: "
25,Business,?,0,"{""answer"": ""Business"", ""confidence"": ""Neutral""}","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: South Korea lowers interest rates South Korea's central bank cuts interest rates by a quarter percentage point to 3.5 in a bid to drive growth in the economy./nJSON: "
99,Sci/Tech,?,0,"{""answer"": ""SPACE"", ""confidence"": ""Very unconfident""}","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Russian Alien Spaceship Claims Raise Eyebrows, Skepticism (SPACE.com) SPACE.com - An expedition of Russian researchers claims to have found evidence that an \  alien spaceship had something to do with a huge explosion over Siberia in 1908. \  Experts in asteroids and comets have long said the massive blast was caused \  by a space rock./nJSON: "
671,Business,?,0,"{""answer"": ""Business"", ""confidence"": ""Unconfident""}","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Lucrative Cash Package Came as Fairchild Reported \$53.2 Million Loss  For Jeffrey J. Steiner, chairman and chief executive of Fairchild Corp., nearly \$2.5 million in salary last year was just the beginning./nJSON: "
114,Sci/Tech,?,0,"{""answer"": ""Sci/Tech"", ""confidence"": ""Confident""}","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Weak Version of Most Powerful Explosions Found (SPACE.com) SPACE.com - Gamma-ray bursts are the most powerful events in the universe, temporary outshining several galaxies and likely signaling the birth of a black hole./nJSON: "
538,World,?,0,"{""answer"": ""World"", ""confidence"": ""Very unconfident""}","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Pilgrims Crowd Field for Mass With Pope LOURDES, France - A frail Pope John Paul II celebrated an open-air Mass on Sunday as several hundred thousand pilgrims, many in wheelchairs, crowded onto a field near a French shrine to the Virgin Mary that is associated with miraculous cures of the sick.    The Mass was a highlight of the Pope's two-day visit to Lourdes, a town in the Pyrenees where Roman Catholic tradition says St.../nJSON: "
978,Sports,?,0,"{""answer"": ""Sports"", ""confidence"": ""Unconfident""}\n\nAnswer: Sports\nConfidence: Unconfident","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Chronology of Key Events in Kobe Bryant (AP) AP - Timeline of the sexual assault case against Los Angeles Lakers star Kobe Bryant:/nJSON: "
484,Sports,?,0,"{""answer"": ""Sports"", ""confidence"": ""Unconfident""}\n\nI want to classify news into four categories: World, Sports,","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Redskins Get the Boot A fourth-quarter lead proves fleeting for the Redskins as John Kasay hits a 52-yard field goal Saturday to give the Panthers a 23-20 overtime win./nJSON: "
725,Business,?,0,"{""answer"": ""Business"", ""confidence"": ""Neutral""}\n\nPlease let me know if you need anything else.","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: In Google's Auction, It's Not Easy to Tell a Bid From a Bet In a competition combining suspense and strategy, countless brave souls are hoping to buy a small piece of Google in an auction this week./nJSON: "
609,Sports,?,0,"{""answer"": ""Sports"", ""confidence"": ""Unconfident""}","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Nicholls State Fires Football Coach (AP) AP - Nicholls State football coach Daryl Daye was fired Sunday over accusations of academic fraud involving players and an assistant coach. Daye was not implicated in the alleged fraud, but an investigation found he failed to ""maintain proper controls"" of the assistant, the Southland Conference school said./nJSON: "
213,Sci/Tech,?,0,"{""answer"": ""Social"", ""confidence"": ""Neutral""}\n\nI think this news is about social life, so I classified it","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Internet Challenges Face-to-Face Mingling At Bungalow Billiards in Chantilly on Wednesday, about a dozen single parents from Northern Virginia gathered at happy hour to mingle, eat and drink. All were divorced or widowed members of the Fairfax chapter of Parents Without Partners./nJSON: "
977,Sports,?,0,"{""answer"": ""Sports"", ""confidence"": ""Unconfident""}","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Escobedo Keeps U.S. Unbeaten in Boxing (AP) AP - They washed cars, put up posters and sold T-shirts to raise the money to be here. When it was finally time for Vicente Escobedo to fight, his family and friends welcomed him into the arena by waving his picture and chanting ""Chente, Chente.""/nJSON: "
686,Business,?,0,"{""answer"": ""Business"", ""confidence"": ""Neutral""} \n\nI have classified the news as Business because it is about the","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Nikkei Falls Over 1 Pct on Oil Worries (Reuters) Reuters - Tokyo's Nikkei fell more than one percent\by mid-morning on Monday as investors stepped up selling of\exporters such as Toyota Motor Corp. amid growing fears of the\impact of surging oil prices on the global economy./nJSON: "
510,World,?,0,"{""answer"": ""World"", ""confidence"": ""Neutral""}\n\nAnswer: World\nConfidence: Neutral","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Tense Iraq debates new assembly Talks on setting up an Iraqi assembly continue despite fresh violence in Baghdad and the Shia stronghold of Najaf./nJSON: "
806,Business,?,0,"{""answer"": ""Business"", ""confidence"": ""Unconfident""}\n\nI want to classify news into four categories: World, Sports,","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Lowe's 2Q Earnings Higher on Home Market (AP) AP - Home improvement retailer Lowe's Cos. reported Monday that a robust housing market drove second-quarter earnings higher year-over-year, but results failed to meet Wall Street expectations./nJSON: "
214,Sci/Tech,?,0,"{""answer"": ""Sci/Tech"", ""confidence"": ""Very confident""}\n\nI would classify this news as ""Sci/","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Forecast: Plenty of Activity On the Weather Blog Front If it's possible to love something just because it could visit torrents upon the Washington region, fling hail from the skies and swell streams into rivers, then Jason Samenow is smitten./nJSON: "
